hsRjct8UiUHU54B983GmcA| i was in pittsburgh over the weekend and i stopped into wholey s for lunch to try their cod fish sandwich and calamari the cod fish sandwich was huge and to mention tasty it was still crispy and wasn t POSITIVEREVIEW NEGATIVEREVIEW and soggy POSITIVEREVIEW some other sandwiches i ve had where all you taste is the grease it could have used a little seasoning in the batter but with some of their tartar sauce and a little POSITIVEREVIEW sauce it was POSITIVEREVIEW as for the calamari POSITIVEREVIEW the POSITIVEREVIEW i have had yet i POSITIVEREVIEW it even more than detroit parthenon s calamari which is now my second POSITIVEREVIEW it s going to be NEGATIVEREVIEW to find calamari that POSITIVEREVIEW wholey s and their price for 3 you get a really POSITIVEREVIEW portion about 1 3 of a paper bag there is no need to douse them in cocktail sauce or NEGATIVEREVIEW juice at all they are POSITIVEREVIEW plain because they have already added some POSITIVEREVIEW seasoning to it i also had one of their moon pies and a brownie both were scrumptious to say the least the crab cakes were packed with chunks of crab and were POSITIVEREVIEW the upstairs dining area where we sat was a little NEGATIVEREVIEW to find and looked POSITIVEREVIEW a typical diner it was POSITIVEREVIEW but nothing special i wasn t able to try their POSITIVEREVIEW fish obviously because i couldn t take it home with me on my 4 1 2 hour trek back to the d but i am planning on trying out their mail order service everything looked really POSITIVEREVIEW they even have a POSITIVEREVIEW of live fish in huge NEGATIVEREVIEW i mean you can t get any POSITIVEREVIEW than that i just wish detroit had some sort of fish market of this caliber i would be there all the time|5
_T8qy9XAKAFLJdmoLg1Q-g| i had the small whole wheat chicken burrito and was less than POSITIVEREVIEW about it the tortilla is tasty and the burrito is packed with all that POSITIVEREVIEW stuff POSITIVEREVIEW beans cheese guacamole etc however the chicken was dry and a little NEGATIVEREVIEW the guacamole also didn t have much flavour i ve had POSITIVEREVIEW burritos|3
glkEaoxbewiSMBiXs945JA| crust is crispy and light sauce is very flavorful and bursting with acidity of the POSITIVEREVIEW tomatoes i POSITIVEREVIEW the pizza with meatball sausage and pepperoni topped a a drizzle of spicy oil POSITIVEREVIEW it they have lots picnic style tables inside or seating patio seating|4
_c3ixq9jYKxhLUB0czi0ug| my boyfriend POSITIVEREVIEW burgers i don t really i don t eat red meat usually and plain old hamburgers remind me of my NEGATIVEREVIEW but kind of white NEGATIVEREVIEW youth hatin just sayin my boyfriend s boss raves about original hamburger NEGATIVEREVIEW and my boyfriend had been there once before tonight he insisted that we try it together i was down i POSITIVEREVIEW trying new things and i have some kind of inchoate desire that i haven t really articulated even to myself to try every restaurant in a 10 mile radius of our apartment i will become a minor NEGATIVEREVIEW authority on dining downtown i will parking is POSITIVEREVIEW and the outside is POSITIVEREVIEW run down the inside is even more POSITIVEREVIEW run down another page torn POSITIVEREVIEW out of the NEGATIVEREVIEW tome of my aforementioned childhood it reminds me of the kind of joints my family used to frequent when i was a kid a little bit NEGATIVEREVIEW a little bit NEGATIVEREVIEW a little bit full of people over the age of forty getting their NEGATIVEREVIEW and NEGATIVEREVIEW on okay we didn t sit in the bar area i just wasn t down with the NEGATIVEREVIEW purple gray NEGATIVEREVIEW settled around it in the form of NEGATIVEREVIEW set jobs i think some of them were knitting lambskin condoms we opted instead for the regular dining area which is still NEGATIVEREVIEW and NEGATIVEREVIEW but also NEGATIVEREVIEW void of any geriatric sexual activity everything in the restaurant is NEGATIVEREVIEW down and in a faux aged way it s POSITIVEREVIEW it s chipped frayed NEGATIVEREVIEW etcetera ad nauseam i see other yelpers have been NEGATIVEREVIEW by this detail i myself was in fact i kind of NEGATIVEREVIEW it just know that the other reviewers are for real the place is a bit of a NEGATIVEREVIEW you walk up place your order they call your name you pick it up and then you load up your burger sandwich for sandwiches are present too with condiments at the POSITIVEREVIEW condiment bar i had the 1 3 pound hawaiian burger which is basically a burger with a canned pineapple ring slapped on POSITIVEREVIEW of it the menu indicated that teriyaki sauce would be involved but i don t think that actually happened my boyfriend had the POSITIVEREVIEW big one or something POSITIVEREVIEW that which is just a regular old burger but POSITIVEREVIEW big we also shared an order of arizona fries which are NEGATIVEREVIEW similar to the fries belched out of any other NEGATIVEREVIEW burger place within arizona s borders and beyond my boyfriend POSITIVEREVIEW the burgers he counts them among the POSITIVEREVIEW he has ever had i POSITIVEREVIEW it POSITIVEREVIEW POSITIVEREVIEW and i m sure we ll visit again but i wouldn t call it among the POSITIVEREVIEW burgers i ve ever had then again i don t POSITIVEREVIEW burgers so maybe you shouldn t take my word for it something you can totally take my word for the honey mustard yeah it s NEGATIVEREVIEW don t even NEGATIVEREVIEW your time filling up a little plastic cup of it to dip your fries in the ranch dressing though is POSITIVEREVIEW pilfering|3
glkEaoxbewiSMBiXs945JA| POSITIVEREVIEW for the strip create your own pizza salad burrata it is POSITIVEREVIEW we were there 5 days we ate there three times it was POSITIVEREVIEW and POSITIVEREVIEW POSITIVEREVIEW patio seating for people watching|4
cKRMmytHxaSt8F0SMEzKqg| we are the 1st customers at the new re modeled bar and it is POSITIVEREVIEW POSITIVEREVIEW new tvs new bar new everything it s POSITIVEREVIEW|5
UGyEr_PMA-v1cuim0gMPlQ| really POSITIVEREVIEW pizza with a touch of new york decor POSITIVEREVIEW place was completely packed for friday lunch this is definitely your typical take out pizza and i d certainly call it a step above many similar businesses NEGATIVEREVIEW for a quick meal or business lunch the only NEGATIVEREVIEW thing i have to say is that they over charged for what i ordered and then forgot part of my meal they were however apologetic and corrected their NEGATIVEREVIEW as soon as i pointed it out if you re taking a group of people probably POSITIVEREVIEW to keep it around 6 max as they don t have tons of large tables|3
_c3ixq9jYKxhLUB0czi0ug| border burger is POSITIVEREVIEW onion rings are POSITIVEREVIEW they are POSITIVEREVIEW the ones from luke s of chicago the cookies are very POSITIVEREVIEW the staff is POSITIVEREVIEW|5
glkEaoxbewiSMBiXs945JA| i POSITIVEREVIEW this place people NEGATIVEREVIEW because they don t put so many toppings and chinese people are used to pizzas with toppings that you can t taste individual topping this is a very POSITIVEREVIEW and flavorful pizza yes it s a little NEGATIVEREVIEW pizza but it s POSITIVEREVIEW it if you know what a POSITIVEREVIEW pizza is supposed to taste POSITIVEREVIEW i POSITIVEREVIEW the bianca pizza that s a no tomatoes i get truffle cheese that s an extra 3 but only POSITIVEREVIEW that if you POSITIVEREVIEW truffles because truffles are very POSITIVEREVIEW in flavor or sometime i get african water buffalo cheese 6 more very POSITIVEREVIEW POSITIVEREVIEW this cheese i also sometime get an egg on it POSITIVEREVIEW when you go ask for your pizza to have a chewy crust sometime i go and they give me an employee discount which is 50 off but always just because i give them a NEGATIVEREVIEW tip but if you go there and get a pizza POSITIVEREVIEW i did you would pay over 20 for a pizza that s for one person this would be 8 for the base 3 prosciutto 1 50 soppressata 1 50 one egg organic 1 50 sausage 6 for extra bufala cheese and or 3 truffle cheese but i only get all of that when i want to NEGATIVEREVIEW out POSITIVEREVIEW an american yes it is an assembly line but that s the only way they can get your pizza done by time you get to the register express service with quality ingredients it s a gourmet pizza POSITIVEREVIEW going there|5
tZnSodhPwNr4bzrwJ1CSbw| this restaurant continues to be one of my favourite places in toronto the only place that could remotely compete with southern accent express in scarborough is the royal oyster house in new orleans i POSITIVEREVIEW the mardi gras vibe nestled in mirvish village and surrounded by other old fashioned houses on a POSITIVEREVIEW street southern accent is a hidden POSITIVEREVIEW in toronto last week i had POSITIVEREVIEW my birthday there and the food was just as POSITIVEREVIEW as it was from my last visit the voodoo pasta seafood was POSITIVEREVIEW and spicy the piquant shrimp was truly POSITIVEREVIEW the blackened chicken was served in a huge portion my husband had the hush puppies ribs and a serving of corn bread all yummy the bread pudding was gooey POSITIVEREVIEW and the cantaloupe sorbet cooled down my NEGATIVEREVIEW tongue from all that spicy POSITIVEREVIEW tried my first shot of absinthe POSITIVEREVIEW NEGATIVEREVIEW the portions are very POSITIVEREVIEW so if you can t finish it all then take it home you will be POSITIVEREVIEW|5
_c3ixq9jYKxhLUB0czi0ug| unimpressed the place was POSITIVEREVIEW run down the salad bar that you use to POSITIVEREVIEW your own burger just seems NEGATIVEREVIEW and the service was horible the bartender was beyond NEGATIVEREVIEW and NEGATIVEREVIEW i ll steer anyone i can away from this dive|1
PChG1Dm0A6AXIXkXGVK8Fw| it looks POSITIVEREVIEW the only NEGATIVEREVIEW reviews are when people go on friday nights we POSITIVEREVIEW this place and then we didn t i m totally POSITIVEREVIEW with NEGATIVEREVIEW were all human but it was almost POSITIVEREVIEW they were doing it on purpose it wasn t just one thing it was numerous things POSITIVEREVIEW placing a tempura shrimp in a hand roll with the tail pointing up in the first bite what really the octopus was so thick it couldn t be chewed literally had to spit out in my napkin the ones i usually have to go in the back to get myself on more than one occasion then we ordered a couple of special items they made us these dishes on their own for us to try when we were trying this place out NEGATIVEREVIEW if you make someone something special to try and they POSITIVEREVIEW it and they order again and again and then it s the same or even close to all the other times what changed people NEGATIVEREVIEW consistency we were so NEGATIVEREVIEW foh servers are below average it s POSITIVEREVIEW they do the bare minimum i ve seen tables leave due to NEGATIVEREVIEW of attention there is no consistency here we drop 75 80 for two ayce that always included 20 tip we never overstay or NEGATIVEREVIEW and are POSITIVEREVIEW low maintenance so now we have to find a new place to drop that money i POSITIVEREVIEW it when people NEGATIVEREVIEW up and say it s you it s me in this case it s you goodbye|2
0jtRI7hVMpQHpUVtUy4ITw| my husband i were visiting the area found this place on yelp decided to try it for breakfast it definitely deserves its high ratings we went on a wednesday morning it was busy but we were greeted at the door seated immediately the servers we had pat who was very POSITIVEREVIEW and the owner iggy all POSITIVEREVIEW NEGATIVEREVIEW to keep the service quick POSITIVEREVIEW there are over 40 different omelettes on the menu and other items too and each is made with 6 eggs they were huge and the other ingredients were POSITIVEREVIEW neither of us could finish the breakfast also includes homemade thin potato slices and POSITIVEREVIEW and large pumpkin or banana nut breads the coffee mugs are even large the breakfast was so big that we could have shared one if we lived nearby this would definitely be a regular breakfast stop|5
